mes,conglome,vivienda,hogar,parentesco,nivel_educativo,edad_jefe,sexo_jefe,pobreza,tamano_hogar,dominio,estrato,factor07,pobre_binario
09,007395,162,11,3,primaria incompleta,9,Mujer,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,162,11,3,secundaria incompleta,16,Mujer,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007441,059,11,1,secundaria incompleta,60,Hombre,No Pobre,7.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,059,11,2,primaria incompleta,60,Mujer,No Pobre,7.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,059,11,3,sup. no univ. completa,27,Hombre,No Pobre,7.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,059,11,3,sup. no univ. completa,30,Hombre,No Pobre,7.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,059,11,4,secundaria completa,25,Mujer,No Pobre,7.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,059,11,5,sin nivel,3,Mujer,No Pobre,7.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,128,11,1,secundaria incompleta,54,Hombre,No Pobre,2.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,128,11,2,sin nivel,52,Mujer,No Pobre,2.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,128,11,3,primaria completa,26,Mujer,No Pobre,2.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,129,11,1,primaria incompleta,83,Hombre,No Pobre,4.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,129,11,2,sin nivel,71,Mujer,No Pobre,4.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,129,11,3,primaria completa,44,Mujer,No Pobre,4.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,129,11,5,secundaria incompleta,14,Hombre,No Pobre,4.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,130,11,1,primaria completa,45,Hombre,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,130,11,2,primaria incompleta,39,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,130,11,3,secundaria completa,22,Hombre,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,130,11,3,secundaria completa,18,Hombre,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,130,11,3,primaria completa,15,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,130,11,3,primaria completa,13,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,131,11,1,primaria incompleta,72,Hombre,No Pobre,2.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,131,11,2,sin nivel,66,Mujer,No Pobre,2.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,132,11,1,secundaria completa,32,Hombre,No Pobre,1.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,133,11,1,secundaria incompleta,42,Hombre,No Pobre,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,133,11,2,primaria incompleta,43,Mujer,No Pobre,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,133,11,3,primaria completa,18,Mujer,No Pobre,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,133,11,3,secundaria incompleta,14,Mujer,No Pobre,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007441,133,11,3,primaria incompleta,12,Hombre,No Pobre,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,141.49366760253906,0
09,007473,047,11,1,sup. no univ. incompleta,39,Hombre,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,047,11,2,sup. no univ. completa,40,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,047,11,3,secundaria completa,18,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,047,11,3,secundaria incompleta,16,Hombre,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,047,11,3,secundaria incompleta,14,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,047,11,3,educación inicial,6,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,048,11,1,sin nivel,77,Hombre,No Pobre,1.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,049,11,1,secundaria completa,35,Hombre,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,049,11,2,sup. no univ. incompleta,34,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,049,11,3,secundaria incompleta,14,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,049,11,3,primaria completa,13,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,049,11,3,,11,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,049,11,3,educación inicial,5,Mujer,No Pobre,6.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,050,11,1,primaria incompleta,57,Hombre,No Pobre,4.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,050,11,2,secundaria incompleta,53,Mujer,No Pobre,4.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,050,11,3,sup. no univ. incompleta,18,Mujer,No Pobre,4.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,050,11,3,secundaria incompleta,28,Hombre,No Pobre,4.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,132,11,1,sin nivel,83,Mujer,No Pobre,3.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,132,11,3,primaria completa,61,Mujer,No Pobre,3.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,132,11,5,sup. no univ. completa,23,Mujer,No Pobre,3.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,132,11,5,sup. univ. completa,33,Hombre,No Pobre,3.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,133,11,1,primaria incompleta,45,Mujer,Pobre No Extremo,2.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,1
09,007473,133,11,3,secundaria completa,29,Hombre,Pobre No Extremo,2.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,1
09,007473,134,11,1,sin nivel,84,Mujer,No Pobre,1.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,0
09,007473,135,11,1,primaria incompleta,66,Hombre,Pobre No Extremo,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,1
09,007473,135,11,2,primaria incompleta,65,Mujer,Pobre No Extremo,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,1
09,007473,135,11,3,sup. no univ. incompleta,32,Mujer,Pobre No Extremo,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,1
09,007473,135,11,5,secundaria incompleta,15,Mujer,Pobre No Extremo,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,1
09,007473,135,11,7,primaria incompleta,75,Hombre,Pobre No Extremo,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,1
09,007473,135,11,3,sup. no univ. completa,36,Mujer,Pobre No Extremo,5.0,costa norte,Área de empadronamiento rural (aer) compuesto,123.80696105957031,1
09,007510,024,11,1,sup. no univ. completa,39,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,0
09,007510,024,11,2,secundaria completa,37,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,0
09,007510,024,11,3,primaria incompleta,9,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,0
09,007510,024,11,6,sin nivel,80,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,0
09,007510,041,11,1,secundaria incompleta,61,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,0
09,007510,041,11,2,secundaria completa,69,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,0
09,007510,041,11,3,secundaria completa,40,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,0
09,007510,041,11,7,secundaria completa,18,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,0
09,007510,059,11,1,secundaria completa,61,Hombre,Pobre No Extremo,5.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,059,11,2,secundaria incompleta,34,Mujer,Pobre No Extremo,5.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,059,11,3,secundaria incompleta,14,Mujer,Pobre No Extremo,5.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,059,11,3,primaria completa,12,Mujer,Pobre No Extremo,5.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,059,11,3,primaria incompleta,10,Mujer,Pobre No Extremo,5.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,126,11,1,secundaria incompleta,54,Mujer,Pobre No Extremo,7.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,126,11,3,sup. univ. incompleta,21,Hombre,Pobre No Extremo,7.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,126,11,3,secundaria completa,19,Hombre,Pobre No Extremo,7.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,126,11,3,sup. univ. incompleta,24,Mujer,Pobre No Extremo,7.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,126,11,4,secundaria completa,25,Hombre,Pobre No Extremo,7.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007510,126,11,6,primaria incompleta,85,Hombre,Pobre No Extremo,7.0,lima metropolitana,"de 500,000 a más habitantes",1008.668212890625,1
09,007524,041,11,1,secundaria completa,84,Mujer,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",651.1126708984375,0
09,007524,041,11,3,secundaria completa,58,Mujer,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",651.1126708984375,0
09,007524,041,11,3,secundaria completa,57,Mujer,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",651.1126708984375,0
09,007524,064,11,1,primaria completa,83,Mujer,No Pobre,1.0,lima metropolitana,"de 500,000 a más habitantes",651.1126708984375,0
09,007560,005,11,1,secundaria incompleta,58,Mujer,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,005,11,3,secundaria completa,22,Hombre,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,005,11,3,secundaria completa,19,Hombre,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,005,11,3,secundaria incompleta,35,Hombre,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,005,11,10,secundaria incompleta,35,Mujer,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,005,11,10,secundaria incompleta,36,Mujer,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,005,11,11,sin nivel,51,Hombre,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,005,11,10,secundaria incompleta,55,Hombre,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,026,11,1,primaria incompleta,43,Mujer,Pobre No Extremo,8.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,026,11,3,sup. no univ. incompleta,23,Mujer,Pobre No Extremo,8.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,026,11,3,secundaria completa,18,Mujer,Pobre No Extremo,8.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,026,11,3,,15,Hombre,Pobre No Extremo,8.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,026,11,3,,25,Hombre,Pobre No Extremo,8.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,026,11,11,secundaria completa,28,Mujer,Pobre No Extremo,8.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,026,11,7,primaria incompleta,7,Mujer,Pobre No Extremo,8.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,026,11,7,sin nivel,3,Hombre,Pobre No Extremo,8.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,047,11,1,secundaria completa,58,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,047,11,2,secundaria completa,51,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,047,11,3,sup. univ. completa,27,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,047,11,3,secundaria incompleta,16,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,047,11,6,sin nivel,83,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,069,11,1,secundaria completa,54,Hombre,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,069,11,2,sup. no univ. incompleta,51,Mujer,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,069,11,3,sup. no univ. completa,30,Hombre,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007560,089,11,1,secundaria completa,27,Hombre,Pobre No Extremo,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,089,11,2,secundaria completa,24,Mujer,Pobre No Extremo,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,089,11,3,educación inicial,6,Mujer,Pobre No Extremo,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,089,11,3,sin nivel,4,Mujer,Pobre No Extremo,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,130,11,1,,31,Hombre,Pobre No Extremo,3.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,130,11,11,sup. no univ. completa,25,Mujer,Pobre No Extremo,3.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007560,130,11,11,,14,Mujer,Pobre No Extremo,3.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
09,007566,011,11,1,secundaria incompleta,77,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,011,11,2,primaria completa,79,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,011,11,3,secundaria completa,46,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,011,11,3,sup. univ. completa,40,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,042,11,1,primaria completa,75,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,042,11,3,sup. no univ. completa,54,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,042,11,4,secundaria completa,48,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,042,11,5,sup. univ. incompleta,26,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,058,11,1,secundaria completa,51,Hombre,Pobre No Extremo,6.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,1
09,007566,058,11,2,sup. univ. incompleta,52,Mujer,Pobre No Extremo,6.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,1
09,007566,058,11,3,sup. univ. completa,28,Mujer,Pobre No Extremo,6.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,1
09,007566,058,11,3,sup. univ. incompleta,26,Mujer,Pobre No Extremo,6.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,1
09,007566,058,11,4,sup. no univ. completa,32,Hombre,Pobre No Extremo,6.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,1
09,007566,105,11,1,primaria completa,85,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,105,11,3,sup. no univ. incompleta,45,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,105,11,5,sup. no univ. incompleta,20,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,105,11,5,secundaria completa,26,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,136,11,1,sup. no univ. incompleta,43,Mujer,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007566,136,11,3,secundaria completa,19,Hombre,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",422.24237060546875,0
09,007578,010,11,1,secundaria completa,27,Hombre,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007578,010,11,2,,25,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007578,010,11,3,,9,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007578,010,11,3,,3,Mujer,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007578,036,11,1,sin nivel,63,Mujer,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007578,036,11,3,secundaria incompleta,39,Hombre,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,0
09,007578,062,11,1,sin nivel,73,Mujer,Pobre No Extremo,5.0,lima metropolitana,"de 500,000 a más habitantes",1075.2149658203125,1
