mes,conglome,vivienda,hogar,pobreza,tamano_hogar,dominio,estrato,factor07,pobre_binario
03,008185,003,11,Pobre No Extremo,7.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,1
03,008185,024,11,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008185,038,11,No Pobre,8.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008185,072,11,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008185,078,11,No Pobre,1.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008185,098,11,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008185,119,11,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008185,132,11,No Pobre,1.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008188,031,11,Pobre No Extremo,7.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,1
03,008188,047,11,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,0
03,008188,063,11,Pobre Extremo,6.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,1
03,008188,096,11,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,0
03,008188,112,11,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,0
03,008188,128,12,Pobre No Extremo,9.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,1
03,008188,128,22,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,0
03,008192,027,11,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,0
03,008192,056,11,Pobre No Extremo,6.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,1
03,008192,109,11,No Pobre,2.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,0
03,008192,135,11,No Pobre,2.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,0
03,008192,188,11,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",408.2681579589844,0
03,008199,112,11,No Pobre,2.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008199,122,12,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008212,009,11,No Pobre,2.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008212,020,11,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008212,033,11,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008212,039,11,No Pobre,2.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008212,058,11,No Pobre,8.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008212,070,11,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008212,083,13,No Pobre,2.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008212,083,23,No Pobre,6.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008212,083,33,No Pobre,2.0,selva,"de 100,000 a 499,999 habitantes",1.805345892906189,0
03,008222,009,12,No Pobre,1.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,009,22,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,026,11,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,059,11,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,075,11,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,091,14,No Pobre,2.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,091,24,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,091,34,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,091,44,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,107,11,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,139,11,No Pobre,6.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008222,156,11,No Pobre,1.0,selva,"de 100,000 a 499,999 habitantes",183.674072265625,0
03,008245,031,11,No Pobre,6.0,selva,"de 100,000 a 499,999 habitantes",403.033935546875,0
03,008245,048,11,No Pobre,3.0,selva,"de 100,000 a 499,999 habitantes",403.033935546875,0
03,008245,065,11,No Pobre,4.0,selva,"de 100,000 a 499,999 habitantes",403.033935546875,0
03,008245,078,11,No Pobre,1.0,selva,"de 100,000 a 499,999 habitantes",403.033935546875,0
03,008245,111,11,No Pobre,5.0,selva,"de 100,000 a 499,999 habitantes",403.033935546875,0
03,008245,123,11,No Pobre,2.0,selva,"de 100,000 a 499,999 habitantes",403.033935546875,0
03,008292,013,11,No Pobre,4.0,selva,"de 20,000 a 49,999 habitantes",288.3551025390625,0
03,008292,028,11,No Pobre,6.0,selva,"de 20,000 a 49,999 habitantes",288.3551025390625,0
03,008292,044,11,No Pobre,3.0,selva,"de 20,000 a 49,999 habitantes",288.3551025390625,0
03,008292,062,11,No Pobre,5.0,selva,"de 20,000 a 49,999 habitantes",288.3551025390625,0
03,008292,075,11,No Pobre,4.0,selva,"de 20,000 a 49,999 habitantes",288.3551025390625,0
03,008292,107,11,No Pobre,1.0,selva,"de 20,000 a 49,999 habitantes",288.3551025390625,0
03,008301,025,11,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",362.81573486328125,0
03,008301,062,11,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",362.81573486328125,0
03,008301,074,11,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",362.81573486328125,0
03,008301,087,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",362.81573486328125,0
03,008301,112,11,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",362.81573486328125,0
03,008305,007,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",244.28965759277344,0
03,008305,024,11,No Pobre,5.0,selva,"de 2,000 a 19,999 habitantes",244.28965759277344,0
03,008305,057,11,No Pobre,5.0,selva,"de 2,000 a 19,999 habitantes",244.28965759277344,0
03,008305,073,11,Pobre No Extremo,3.0,selva,"de 2,000 a 19,999 habitantes",244.28965759277344,1
03,008305,088,11,No Pobre,4.0,selva,"de 2,000 a 19,999 habitantes",244.28965759277344,0
03,008305,105,11,No Pobre,1.0,selva,"de 2,000 a 19,999 habitantes",244.28965759277344,0
03,008311,013,11,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,1
03,008311,014,11,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008311,015,11,No Pobre,2.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008311,016,11,Pobre No Extremo,10.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,1
03,008311,059,11,No Pobre,9.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008311,060,11,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,1
03,008311,061,11,Pobre No Extremo,10.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,1
03,008311,062,11,No Pobre,6.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008343,046,11,No Pobre,6.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008343,051,11,No Pobre,6.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008343,052,11,Pobre No Extremo,11.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,1
03,008343,055,11,No Pobre,6.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008343,062,11,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008343,074,11,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,1
03,008343,113,11,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008343,124,11,Pobre No Extremo,5.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,1
03,008365,017,11,No Pobre,3.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008365,023,11,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,1
03,008365,071,11,No Pobre,2.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008365,072,11,No Pobre,6.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008365,073,11,No Pobre,2.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008365,077,11,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,137.95094299316406,0
03,008379,006,11,No Pobre,1.0,selva,"de 50,000 a 99,999 habitantes",4.118382930755615,0
03,008379,038,11,No Pobre,4.0,selva,"de 50,000 a 99,999 habitantes",4.118382930755615,0
03,008379,048,11,No Pobre,1.0,selva,"de 50,000 a 99,999 habitantes",4.118382930755615,0
03,008379,069,11,No Pobre,6.0,selva,"de 50,000 a 99,999 habitantes",4.118382930755615,0
03,008379,090,11,No Pobre,3.0,selva,"de 50,000 a 99,999 habitantes",4.118382930755615,0
03,008379,101,11,No Pobre,1.0,selva,"de 50,000 a 99,999 habitantes",4.118382930755615,0
03,008383,036,11,No Pobre,2.0,selva,"de 50,000 a 99,999 habitantes",6.969571113586426,0
03,008383,056,11,No Pobre,3.0,selva,"de 50,000 a 99,999 habitantes",6.969571113586426,0
03,008383,077,11,No Pobre,1.0,selva,"de 50,000 a 99,999 habitantes",6.969571113586426,0
03,008383,118,11,No Pobre,1.0,selva,"de 50,000 a 99,999 habitantes",6.969571113586426,0
03,008383,182,11,No Pobre,3.0,selva,"de 50,000 a 99,999 habitantes",6.969571113586426,0
03,008401,009,11,No Pobre,5.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008401,043,11,No Pobre,3.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008401,060,11,No Pobre,4.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008401,078,11,No Pobre,4.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008401,112,11,No Pobre,1.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008401,127,11,No Pobre,2.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008404,011,11,No Pobre,1.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008404,026,11,No Pobre,3.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008404,041,11,No Pobre,4.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008404,086,11,No Pobre,1.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
03,008404,101,11,No Pobre,4.0,selva,"de 50,000 a 99,999 habitantes",251.8925018310547,0
